Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Henri,2020-07-19 16:22:41,00:02:02,,Locke & Key: Saison 1: Le piège (Épisode 2),,Google Chromecast V4 Streaming Stick,00:16:01,00:16:01,FR (France)
Henri,2020-07-19 16:20:24,00:02:04,,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),,Google Chromecast V4 Streaming Stick,00:50:11,Not latest view,FR (France)
Henri,2020-07-19 15:32:18,00:37:14,,Locke & Key: Saison 1: La couronne des ombres (Épisode 10),,Google Chromecast V4 Streaming Stick,00:37:16,00:37:16,FR (France)
Henri,2020-07-19 15:32:00,00:00:03,,Locke & Key: Saison 1: La couronne des ombres (Épisode 10),,DefaultWidevineAndroidPhone,00:00:03,Not latest view,FR (France)
Henri,2020-07-19 14:24:23,00:00:03,,Locke & Key: Saison 1: La couronne des ombres (Épisode 10),,Google Chromecast V4 Streaming Stick,00:00:03,Not latest view,FR (France)
Henri,2020-07-18 23:32:42,00:46:27,,Locke & Key: Saison 1: Les échos (Épisode 9),,Google Chromecast V4 Streaming Stick,00:46:27,00:46:27,FR (France)
Henri,2020-07-18 22:45:26,00:45:11,,Locke & Key: Saison 1: Un rayon de soleil (Épisode 8),,Google Chromecast V4 Streaming Stick,00:45:11,00:45:11,FR (France)
Henri,2020-07-18 22:05:17,00:40:03,,Locke & Key: Saison 1: La dissection (Épisode 7),,Google Chromecast V4 Streaming Stick,00:40:07,00:40:07,FR (France)
Henri,2020-07-18 21:16:34,00:44:23,,Locke & Key: Saison 1: La porte noire (Épisode 6),,Google Chromecast V4 Streaming Stick,00:44:23,00:44:23,FR (France)
Henri,2020-07-18 14:26:41,00:40:13,,Locke & Key: Saison 1: L'arbre de famille (Épisode 5),,Google Chromecast V4 Streaming Stick,00:46:37,00:46:37,FR (France)
Henri,2020-07-18 14:23:07,00:03:12,,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),,Google Chromecast V4 Streaming Stick,00:03:06,Not latest view,FR (France)
Henri,2020-07-18 14:16:14,00:06:24,,Locke & Key: Saison 1: L'arbre de famille (Épisode 5),,Google Chromecast V4 Streaming Stick,00:06:24,Not latest view,FR (France)
Henri,2020-07-18 13:35:12,00:40:56,,Locke & Key: Saison 1: Les gardiens des clés (Épisode 4),,Google Chromecast V4 Streaming Stick,00:40:56,00:40:56,FR (France)
Henri,2020-07-17 23:34:30,00:40:47,,Locke & Key: Saison 1: Casse-tête (Épisode 3),,Google Chromecast V4 Streaming Stick,00:40:47,00:40:47,FR (France)
Henri,2020-07-17 22:31:43,00:47:06,,Locke & Key: Saison 1: Le piège (Épisode 2),,Google Chromecast V4 Streaming Stick,00:47:06,Not latest view,FR (France)
Henri,2020-07-17 22:17:28,00:13:56,,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),,Google Chromecast V4 Streaming Stick,00:53:44,Not latest view,FR (France)
Henri,2020-07-17 21:34:33,00:40:20,,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),,Google Chromecast V4 Streaming Stick,00:39:49,Not latest view,FR (France)
Henri,2020-07-17 21:34:23,00:00:02,,Locke & Key: Saison 1: Bienvenue à Matheson (Épisode 1),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,FR (France)
Henri,2020-07-15 19:12:08,00:00:03,,Kirikou et la sorcière,,Google Chromecast V5 Streaming Stick,00:00:03,00:00:03,FR (France)
Henri,2020-07-15 19:11:27,00:00:34,,Kirikou et la sorcière,,Google Chromecast V5 Streaming Stick,00:00:34,Not latest view,FR (France)
Henri,2020-07-15 19:11:19,00:00:01,,Kirikou et la sorcière,,Google Chromecast V5 Streaming Stick,00:00:01,Not latest view,FR (France)
Henri,2020-07-13 23:33:00,00:42:12,,Warrior Nun: Saison 1: Apocalypse 2:10 (Épisode 10),,Google Chromecast V4 Streaming Stick,00:42:20,00:42:20,FR (France)
Henri,2020-07-13 22:57:52,00:34:56,,Warrior Nun: Saison 1: 2 Corinthiens 10:4 (Épisode 9),,Google Chromecast V4 Streaming Stick,00:35:04,00:35:04,FR (France)
Henri,2020-07-13 22:19:27,00:37:03,,Warrior Nun: Saison 1: Proverbes 14:1 (Épisode 8),,Google Chromecast V4 Streaming Stick,00:39:25,00:39:25,FR (France)
Henri,2020-07-13 22:15:23,00:02:55,,Warrior Nun: Saison 1: Proverbes 14:1 (Épisode 8),,Google Chromecast V4 Streaming Stick,00:02:23,Not latest view,FR (France)
Henri,2020-07-13 21:37:52,00:37:26,,Warrior Nun: Saison 1: Éphésiens 4:22-24 (Épisode 7),,Google Chromecast V4 Streaming Stick,00:37:26,00:37:26,FR (France)
Henri,2020-07-09 23:04:43,00:01:13,,H: Saison 1: L'anniversaire (Épisode 1),,Google Chromecast V4 Streaming Stick,00:01:38,Not latest view,FR (France)
Henri,2020-07-09 22:19:24,00:44:17,,Warrior Nun: Saison 1: Ésaïe 30:20-21 (Épisode 6),,Google Chromecast V4 Streaming Stick,00:44:17,00:44:17,FR (France)
Henri,2020-07-09 21:34:34,00:42:40,,Warrior Nun: Saison 1: Matthieu 7:13 (Épisode 5),,Google Chromecast V4 Streaming Stick,00:42:40,00:42:40,FR (France)
Henri,2020-07-09 20:52:02,00:42:02,,Warrior Nun: Saison 1: Ecclésiastique 26:9-10 (Épisode 4),,Google Chromecast V4 Streaming Stick,00:42:10,00:42:10,FR (France)
Henri,2020-07-09 20:13:13,00:34:39,,Warrior Nun: Saison 1: Éphésiens 6:11 (Épisode 3),,Google Chromecast V4 Streaming Stick,00:44:18,00:44:18,FR (France)
Henri,2020-07-08 22:25:37,00:11:41,,Warrior Nun: Saison 1: Éphésiens 6:11 (Épisode 3),,Google Chromecast V4 Streaming Stick,00:11:49,Not latest view,FR (France)
Henri,2020-07-08 21:46:15,00:37:39,,Warrior Nun: Saison 1: Proverbes 31:25 (Épisode 2),,Google Chromecast V4 Streaming Stick,00:37:47,00:37:47,FR (France)
Henri,2020-07-08 20:54:53,00:48:54,,Warrior Nun: Saison 1: Psaume 46:5 (Épisode 1),,Google Chromecast V4 Streaming Stick,00:48:54,00:48:54,FR (France)
Henri,2020-07-02 23:15:12,00:00:53,,Emmanuelle,,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,FR (France)
Henri,2020-06-26 20:49:56,00:32:48,,Monty Python's Flying Circus: Saison 1: Sexe et violence (Épisode 2),,Google Chromecast V4 Streaming Stick,00:32:48,00:32:48,FR (France)
Henri,2020-06-26 19:53:10,00:12:04,,Rick et Morty: Saison 4: Edge of Tomorty: Rick Die Rickpeat (Épisode 1),,Google Chromecast V3 Streaming Stick,00:12:04,Not latest view,FR (France)
Henri,2020-06-19 19:59:15,00:21:46,,Rick et Morty: Saison 4: Rattlestar Ricklactica (Épisode 5),,Google Chromecast V4 Streaming Stick,00:22:11,Not latest view,FR (France)
Henri,2020-06-19 19:03:35,00:22:09,,Rick et Morty: Saison 4: C'est mon dragon et bien plus encore (Épisode 4),,Google Chromecast V4 Streaming Stick,00:22:30,Not latest view,FR (France)
Henri,2020-06-19 18:39:17,00:22:38,,Rick et Morty: Saison 4: Vol au-dessus d'un nid de Morty (Épisode 3),,Google Chromecast V4 Streaming Stick,00:22:38,Not latest view,FR (France)
Henri,2020-06-17 19:41:18,00:22:52,,Rick et Morty: Saison 4: Le vieil homme et la merde (Épisode 2),,Google Chromecast V4 Streaming Stick,00:22:54,Not latest view,FR (France)
Henri,2020-06-17 19:17:58,00:22:57,,Rick et Morty: Saison 4: Edge of Tomorty: Rick Die Rickpeat (Épisode 1),,Google Chromecast V4 Streaming Stick,00:22:57,Not latest view,FR (France)
Henri,2020-06-08 19:45:49,00:11:14,,Lucifer: Saison 3: La revenante (Épisode 5),,Google Chromecast V4 Streaming Stick,00:11:39,00:11:39,FR (France)
Henri,2020-06-08 19:01:04,00:43:09,,Lucifer: Saison 3: Que ferait Lucifer ? (Épisode 4),,Google Chromecast V4 Streaming Stick,00:43:27,00:43:27,FR (France)
Henri,2020-06-08 19:00:43,00:00:02,,Lucifer: Saison 3: Que ferait Lucifer ? (Épisode 4),,DefaultWidevineAndroidPhone,00:00:00,Not latest view,FR (France)
Henri,2020-05-25 20:34:59,00:10:15,,Fairy Tail: Saison 2: La marche de la destruction (Épisode 60),,Google Chromecast V4 Streaming Stick,00:21:37,00:21:37,FR (France)
Henri,2020-05-25 20:23:02,00:09:43,,Fairy Tail: Saison 2: La marche de la destruction (Épisode 60),,Google Chromecast V4 Streaming Stick,00:11:43,Not latest view,FR (France)
Henri,2020-05-25 19:59:35,00:20:08,,Fairy Tail: Saison 2: L'ancien Jellal (Épisode 59),,Google Chromecast V4 Streaming Stick,00:21:47,00:21:47,FR (France)
Henri,2020-05-25 19:35:00,00:20:03,,Fairy Tail: Saison 2: Duel d’esprits (Épisode 58),,Google Chromecast V4 Streaming Stick,00:21:49,00:21:49,FR (France)
Henri,2020-05-25 19:34:09,00:00:01,,Fairy Tail: Saison 2: Duel d’esprits (Épisode 58),,DefaultWidevineAndroidPhone,00:01:47,Not latest view,FR (France)
Henri,2020-05-24 22:26:44,00:00:03,,Fairy Tail: Saison 2: Duel d’esprits (Épisode 58),,Google Chromecast V4 Streaming Stick,00:01:49,Not latest view,FR (France)
Henri,2020-05-24 22:06:23,00:20:16,,Fairy Tail: Saison 2: Les Ténèbres (Épisode 57),,Google Chromecast V4 Streaming Stick,00:22:02,00:22:02,FR (France)
Henri,2020-05-24 21:46:04,00:20:15,,Fairy Tail: Saison 2: Le Grand Prix de la Mort (Épisode 56),,Google Chromecast V4 Streaming Stick,00:22:03,00:22:03,FR (France)
Henri,2020-05-22 20:33:07,00:00:02,,Fairy Tail: Saison 2: Le Grand Prix de la Mort (Épisode 56),,Google Chromecast V4 Streaming Stick,00:01:48,Not latest view,FR (France)
Henri,2020-05-22 20:13:12,00:19:46,,Fairy Tail: Saison 2: La Fillette et le Fantôme (Épisode 55),,Google Chromecast V4 Streaming Stick,00:21:41,00:21:41,FR (France)
Henri,2020-05-22 19:52:56,00:20:03,,Fairy Tail: Saison 2: La prêtresse céleste (Épisode 54),,Google Chromecast V4 Streaming Stick,00:21:49,00:21:49,FR (France)
Henri,2020-05-22 19:27:37,00:20:45,,Fairy Tail: Saison 2: Oracion Seis entre en scène ! (Épisode 53),,Google Chromecast V4 Streaming Stick,00:22:00,00:22:00,FR (France)
Henri,2020-05-19 19:29:07,00:00:03,,BoJack Horseman: Saison 1: On ne choisit pas sa famille (Épisode 5),,Google Chromecast V4 Streaming Stick,00:00:03,Not latest view,FR (France)
Henri,2020-05-19 17:55:17,00:20:20,,"Fairy Tail: Saison 2: Équipe de la coalition, parée ! (Épisode 52)",,Google Chromecast V4 Streaming Stick,00:21:40,00:21:40,FR (France)
Henri,2020-05-19 17:32:47,00:20:15,,Fairy Tail: Saison 2: Love & Lucky (Épisode 51),,Google Chromecast V4 Streaming Stick,00:22:03,00:22:03,FR (France)
Henri,2020-05-18 16:22:06,00:00:01,,Happy!: Saison 1: Pervers Noël (Épisode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:01,00:00:01,FR (France)
Henri,2020-05-18 16:17:16,00:00:52,,"Love, Death & Robots: Volume 1: LES TROIS ROBOTS (Épisode 2)",,Netflix Chrome Linux (Cadmium) HTML 5,00:00:52,00:00:52,FR (France)
Henri,2020-05-18 16:16:09,00:00:50,,"Les Zinzins de l'espace: Saison 1: Profession Père Noël / Un cerveau, trois boulons (Épisode 1)",,Netflix Chrome Linux (Cadmium) HTML 5,00:00:50,00:00:50,FR (France)
Henri,2020-05-17 20:34:25,00:21:04,,Adventure Time: Saison 5: Finn le petit humain / Jake le chien (Épisode 1),,Google Chromecast V4 Streaming Stick,00:21:04,00:21:04,FR (France)
Henri,2020-05-17 20:34:06,00:00:13,,Adventure Time: Saison 5: Finn le petit humain / Jake le chien (Épisode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:13,Not latest view,FR (France)
Henri,2020-05-17 19:27:18,00:00:03,,Fairy Tail: Saison 2: Love & Lucky (Épisode 51),,Google Chromecast V4 Streaming Stick,00:01:49,Not latest view,FR (France)
Henri,2020-05-17 19:06:46,00:20:12,,Fairy Tail: Saison 2: Mission spéciale. Prends garde à l'être aimé ! (Épisode 50),,Google Chromecast V4 Streaming Stick,00:21:49,00:21:49,FR (France)
Henri,2020-05-17 18:06:23,00:22:14,,Fairy Tail: Saison 2: Une rencontre marquée par le destin (Épisode 49),,Google Chromecast V4 Streaming Stick,00:22:03,00:22:03,FR (France)
Henri,2020-05-17 13:19:23,00:00:07,,Fairy Tail: Saison 2: Une rencontre marquée par le destin (Épisode 49),,Google Chromecast V4 Streaming Stick,00:01:53,Not latest view,FR (France)
Henri,2020-05-17 12:58:28,00:20:29,,Fairy Tail: Saison 1: Fantasia (Épisode 48),,Google Chromecast V4 Streaming Stick,00:21:51,00:21:51,FR (France)
Henri,2020-05-17 12:38:38,00:19:43,,Fairy Tail: Saison 1: Triple Dragon (Épisode 47),,Google Chromecast V4 Streaming Stick,00:21:25,00:21:25,FR (France)
Henri,2020-05-17 12:18:35,00:19:57,,Fairy Tail: Saison 1: Catastrophe à la cathédrale de Kaldia (Épisode 46),,Google Chromecast V4 Streaming Stick,00:21:28,00:21:28,FR (France)
Henri,2020-05-15 20:15:09,00:19:43,,Fairy Tail: Saison 1: L’Avènement de Satan (Épisode 45),,Google Chromecast V4 Streaming Stick,00:21:29,00:21:29,FR (France)
Henri,2020-05-15 19:55:04,00:19:59,,Fairy Tail: Saison 1: Le palais de la foudre (Épisode 44),,Google Chromecast V4 Streaming Stick,00:21:53,00:21:53,FR (France)
Henri,2020-05-11 18:38:50,00:00:13,,Fairy Tail: Saison 1: Le palais de la foudre (Épisode 44),,Google Chromecast V4 Streaming Stick,00:01:55,Not latest view,FR (France)
Henri,2020-05-10 21:17:24,00:00:22,,Monty Python's Flying Circus: Saison 1: Où va le Canada ? (Épisode 1),,DefaultWidevineAndroidPhone,00:00:30,00:00:30,FR (France)
Henri,2020-05-09 20:00:49,00:20:35,,Fairy Tail: Saison 1: Attaque ton ami pour le sauver (Épisode 43),,Google Chromecast V4 Streaming Stick,00:21:50,00:21:50,FR (France)
Henri,2020-05-09 19:40:09,00:20:21,,Fairy Tail: Saison 1: La bataille de Fairy Tail (Épisode 42),,Google Chromecast V4 Streaming Stick,00:21:38,00:21:38,FR (France)
Henri,2020-05-09 15:42:14,00:03:26,,The Tatami Galaxy: Saison 1: Épisode 4 (Épisode 4),,Google Chromecast V4 Streaming Stick,00:04:50,00:04:50,FR (France)
Henri,2020-05-09 15:21:41,00:20:23,,The Tatami Galaxy: Saison 1: Épisode 3 (Épisode 3),,Google Chromecast V4 Streaming Stick,00:21:40,00:21:40,FR (France)
Henri,2020-05-09 14:59:38,00:21:21,,The Midnight Gospel: Saison 1: Le goût du roi (Épisode 1),,Google Chromecast V4 Streaming Stick,00:21:19,00:21:19,FR (France)
Henri,2020-05-08 02:37:03,00:03:35,,The Midnight Gospel: Saison 1: Le goût du roi (Épisode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:03:27,Not latest view,FR (France)
Henri,2020-05-06 21:14:08,00:20:13,,Fairy Tail: Saison 1: Home (Épisode 41),,Google Chromecast V4 Streaming Stick,00:21:30,00:21:30,FR (France)
Henri,2020-05-06 20:54:11,00:19:39,,Fairy Tail: Saison 1: La chute de la reine des fées (Épisode 40),,Google Chromecast V4 Streaming Stick,00:21:29,00:21:29,FR (France)
Henri,2020-05-06 20:33:53,00:20:11,,Fairy Tail: Saison 1: Une prière pour la lumière sainte (Épisode 39),,Google Chromecast V4 Streaming Stick,00:21:53,00:21:53,FR (France)
Henri,2020-05-06 20:13:35,00:20:12,,Fairy Tail: Saison 1: Destinée (Épisode 38),,Google Chromecast V4 Streaming Stick,00:21:33,00:21:33,FR (France)
Henri,2020-05-06 19:53:26,00:20:02,,Fairy Tail: Saison 1: L'armure du cœur (Épisode 37),,Google Chromecast V4 Streaming Stick,00:21:23,00:21:23,FR (France)
Henri,2020-05-05 19:49:03,00:00:01,,Fairy Tail: Saison 1: L'armure du cœur (Épisode 37),,Google Chromecast V4 Streaming Stick,00:00:01,Not latest view,FR (France)
Henri,2020-05-05 19:26:04,00:21:26,,Fairy Tail: Saison 1: Le jeu du Paradis (Épisode 36),,Google Chromecast V4 Streaming Stick,00:21:26,00:21:26,FR (France)
Henri,2020-05-05 19:03:34,00:20:07,,Fairy Tail: Saison 1: L'appel des ténèbres (Épisode 35),,Google Chromecast V4 Streaming Stick,00:21:26,00:21:26,FR (France)
Henri,2020-05-05 18:42:29,00:19:58,,Fairy Tail: Saison 1: Jellal (Épisode 34),,Google Chromecast V4 Streaming Stick,00:21:23,00:21:23,FR (France)
Henri,2020-05-03 19:00:34,00:20:12,,Fairy Tail: Saison 1: La Tour du Paradis (Épisode 33),,Google Chromecast V4 Streaming Stick,00:21:33,00:21:33,FR (France)
Henri,2020-05-01 19:31:14,00:20:12,,Fairy Tail: Saison 1: Le roi des constellations (Épisode 32),,Google Chromecast V4 Streaming Stick,00:21:32,00:21:32,FR (France)
Henri,2020-05-01 19:10:49,00:20:19,,Fairy Tail: Saison 1: L'étoile tombée des cieux (Épisode 31),,Google Chromecast V4 Streaming Stick,00:21:37,00:21:37,FR (France)
Henri,2020-05-01 18:50:29,00:20:14,,Fairy Tail: Saison 1: Next Generation (Épisode 30),,Google Chromecast V4 Streaming Stick,00:21:52,00:21:52,FR (France)
Henri,2020-05-01 18:27:53,00:19:50,,Fairy Tail: Saison 1: C'est mon choix (Épisode 29),,Google Chromecast V4 Streaming Stick,00:21:24,00:21:24,FR (France)
Henri,2020-04-30 22:37:30,00:20:30,,Fairy Tail: Saison 1: La loi des fées (Épisode 28),,Google Chromecast V4 Streaming Stick,00:21:50,00:21:50,FR (France)
Henri,2020-04-30 22:17:28,00:19:57,,Fairy Tail: Saison 1: Les deux chasseurs de dragons (Épisode 27),,Google Chromecast V4 Streaming Stick,00:21:30,00:21:30,FR (France)
Henri,2020-04-30 22:12:27,00:04:56,,Fairy Tail: Saison 1: Les ailes de feu (Épisode 26),,Google Chromecast V4 Streaming Stick,00:21:30,00:21:30,FR (France)
Henri,2020-04-30 22:11:43,00:00:03,,Fairy Tail: Saison 1: Les ailes de feu (Épisode 26),,Google Chromecast V4 Streaming Stick,00:16:35,Not latest view,FR (France)
Henri,2020-04-30 22:10:58,00:00:12,,Fairy Tail: Saison 1: Les ailes de feu (Épisode 26),,Google Chromecast V4 Streaming Stick,00:16:33,Not latest view,FR (France)
Henri,2020-04-30 21:53:12,00:16:16,,Fairy Tail: Saison 1: Les ailes de feu (Épisode 26),,Google Chromecast V4 Streaming Stick,00:17:27,Not latest view,FR (France)
Henri,2020-04-30 21:30:12,00:18:38,,Fairy Tail: Saison 1: La fleur qui s'épanouit sous la pluie (Épisode 25),,Google Chromecast V4 Streaming Stick,00:21:28,00:21:28,FR (France)
Henri,2020-04-28 18:33:22,00:01:49,,Fairy Tail: Saison 1: La fleur qui s'épanouit sous la pluie (Épisode 25),,Google Chromecast V4 Streaming Stick,00:02:51,Not latest view,FR (France)
Henri,2020-04-28 10:14:06,00:20:17,,Fairy Tail: Saison 1: Pour ne pas voir tes larmes (Épisode 24),,Google Chromecast V4 Streaming Stick,00:21:38,00:21:38,FR (France)
Henri,2020-04-25 20:42:39,00:19:50,,Fairy Tail: Saison 1: 15 minutes (Épisode 23),,Google Chromecast V4 Streaming Stick,00:21:30,00:21:30,FR (France)
Henri,2020-04-25 20:02:59,00:19:42,,Fairy Tail: Saison 1: Lucy HeartFillia (Épisode 22),,Google Chromecast V4 Streaming Stick,00:21:23,00:21:23,FR (France)
Henri,2020-04-25 19:42:41,00:20:12,,Fairy Tail: Saison 1: Phantom Lord (Épisode 21),,Google Chromecast V4 Streaming Stick,00:21:29,00:21:29,FR (France)
Henri,2020-04-23 10:49:48,00:20:38,,Fairy Tail: Saison 1: Natsu et l'œuf du dragon (Épisode 20),,Google Chromecast V4 Streaming Stick,00:21:26,00:21:26,FR (France)
Henri,2020-04-23 10:29:36,00:19:43,,Fairy Tail: Saison 1: Changeling (Épisode 19),,Google Chromecast V4 Streaming Stick,00:21:04,00:21:04,FR (France)
Henri,2020-04-22 22:30:00,00:20:44,,Fairy Tail: Saison 1: La mission ! Vers le Ciel ! (Épisode 18),,Google Chromecast V4 Streaming Stick,00:22:24,00:22:24,FR (France)
Henri,2020-04-22 22:10:30,00:19:23,,Fairy Tail: Saison 1: Burst (Épisode 17),,Google Chromecast V4 Streaming Stick,00:21:05,00:21:05,FR (France)
Henri,2020-04-22 21:46:57,00:21:03,,Fairy Tail: Saison 1: L'île de Galuna - La bataille finale (Épisode 16),,Google Chromecast V4 Streaming Stick,00:21:00,00:21:00,FR (France)
Henri,2020-04-22 11:26:28,00:19:29,,Fairy Tail: Saison 1: La magie éternelle (Épisode 15),,Google Chromecast V4 Streaming Stick,00:21:09,00:21:09,FR (France)
Henri,2020-04-22 11:07:09,00:19:15,,Fairy Tail: Saison 1: Le gagnant fait ce qui lui plaît (Épisode 14),,Google Chromecast V4 Streaming Stick,00:21:09,00:21:09,FR (France)
Henri,2020-04-21 21:11:23,00:00:13,,Fairy Tail: Saison 1: Le gagnant fait ce qui lui plaît (Épisode 14),,Google Chromecast V4 Streaming Stick,00:01:54,Not latest view,FR (France)
Henri,2020-04-21 21:11:12,00:00:07,,Fairy Tail: Saison 1: Le gagnant fait ce qui lui plaît (Épisode 14),,Google Chromecast V4 Streaming Stick,00:21:17,Not latest view,FR (France)
Henri,2020-04-21 20:51:57,00:19:11,,Fairy Tail: Saison 1: Natsu contre les ondes de Yuka (Épisode 13),,Google Chromecast V4 Streaming Stick,00:21:03,00:21:03,FR (France)
Henri,2020-04-21 20:51:34,00:00:16,,Fairy Tail: Saison 1: Les gouttes de lune (Épisode 12),,Google Chromecast V4 Streaming Stick,00:22:24,00:22:24,FR (France)
Henri,2020-04-21 20:50:47,00:00:11,,Fairy Tail: Saison 1: Natsu contre les ondes de Yuka (Épisode 13),,Google Chromecast V4 Streaming Stick,00:01:52,Not latest view,FR (France)
Henri,2020-04-21 20:50:20,00:00:23,,Fairy Tail: Saison 1: Natsu contre les ondes de Yuka (Épisode 13),,Google Chromecast V4 Streaming Stick,00:21:39,Not latest view,FR (France)
Henri,2020-04-21 20:30:51,00:19:21,,Fairy Tail: Saison 1: Les gouttes de lune (Épisode 12),,Google Chromecast V4 Streaming Stick,00:21:01,Not latest view,FR (France)
Henri,2020-04-21 20:10:38,00:19:47,,Fairy Tail: Saison 1: L'île maudite (Épisode 11),,Google Chromecast V4 Streaming Stick,00:21:34,00:21:34,FR (France)
Henri,2020-04-20 20:53:15,00:18:56,,Fairy Tail: Saison 1: Natsu contre Erza (Épisode 10),,Google Chromecast V4 Streaming Stick,00:21:36,00:21:36,FR (France)
Henri,2020-04-20 20:33:10,00:19:58,,Fairy Tail: Saison 1: Natsu mange un village (Épisode 9),,Google Chromecast V4 Streaming Stick,00:22:02,00:22:02,FR (France)
Henri,2020-04-17 19:06:00,00:19:05,,Fairy Tail: Saison 1: La meilleure des équipes (Épisode 8),,Google Chromecast V4 Streaming Stick,00:21:35,00:21:35,FR (France)
Henri,2020-04-17 18:43:43,00:20:35,,Fairy Tail: Saison 1: Les flammes et le vent (Épisode 7),,Google Chromecast V4 Streaming Stick,00:21:32,00:21:32,FR (France)
Henri,2020-04-16 19:40:48,00:19:06,,Fairy Tail: Saison 1: Fairy Tail au cœur de la tempête (Épisode 6),,Google Chromecast V4 Streaming Stick,00:21:37,00:21:37,FR (France)
Henri,2020-04-16 19:21:36,00:19:05,,Fairy Tail: Saison 1: Le mage en armure (Épisode 5),,Google Chromecast V4 Streaming Stick,00:21:41,00:21:41,FR (France)
Henri,2020-04-13 13:02:08,00:19:05,,Fairy Tail: Saison 1: Mon cher Kaby (Épisode 4),,Google Chromecast V4 Streaming Stick,00:21:40,00:21:40,FR (France)
Henri,2020-04-13 12:42:42,00:19:19,,Fairy Tail: Saison 1: Infiltration ! Le manoir Evaro ! (Épisode 3),,Google Chromecast V4 Streaming Stick,00:21:40,00:21:40,FR (France)
Henri,2020-04-09 19:20:56,00:19:21,,"Fairy Tail: Saison 1: Le dragon de feu, le singe et le taureau (Épisode 2)",,Google Chromecast V4 Streaming Stick,00:21:21,00:21:21,FR (France)
Henri,2020-04-09 18:58:50,00:22:01,,Fairy Tail: Saison 1: Fairy Tail (Épisode 1),,Google Chromecast V4 Streaming Stick,00:22:01,00:22:01,FR (France)
Henri,2020-04-09 18:57:00,00:01:18,,Ratz: Saison 1: Rapido contre Looping / Panique à bord (Épisode 1),,Google Chromecast V4 Streaming Stick,00:01:18,00:01:18,FR (France)
Henri,2020-04-02 10:33:35,00:20:02,Autoplayed: user action: Unspecified; ,Final Space: Saison 2: La régate de Toro (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:21:39,00:21:39,FR (France)
Henri,2020-04-02 10:31:46,00:00:05,Autoplayed: user action: Unspecified; ,Final Space: Saison 2: La régate de Toro (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:01:47,Not latest view,FR (France)
Henri,2020-04-02 10:23:02,00:01:42,,Final Space: Saison 2: La régate de Toro (Épisode 1),,Bouygues Telecom BrooklynTV MVPD STB,00:01:42,Not latest view,FR (France)
Henri,2020-04-02 10:22:51,00:00:02,Autoplayed: user action: None; ,Final Space: Saison 1: Chapitre deux (Épisode 2),,Bouygues Telecom BrooklynTV MVPD STB,00:00:02,00:00:02,FR (France)
Henri,2020-04-02 10:22:15,00:00:04,Autoplayed: user action: None; ,Adventure Time: Saison 3: Jake VS Miaou-Moi (Épisode 32),,Bouygues Telecom BrooklynTV MVPD STB,00:00:04,00:00:04,FR (France)
Henri,2020-04-01 20:42:05,00:24:38,,The Seven Deadly Sins: Le retour des commandements: Tant que tu es là (Épisode 24),,Google Chromecast V4 Streaming Stick,00:24:38,00:24:38,FR (France)
Henri,2020-04-01 20:15:02,00:21:35,,"The Seven Deadly Sins: Le retour des commandements: Héros, debout ! (Épisode 23)",,Google Chromecast V4 Streaming Stick,00:24:17,00:24:17,FR (France)
Henri,2020-03-31 22:21:22,00:00:07,,"The Seven Deadly Sins: Le retour des commandements: Héros, debout ! (Épisode 23)",,Bouygues Telecom BrooklynTV MVPD STB,00:00:50,Not latest view,FR (France)
Henri,2020-03-31 22:00:30,00:19:51,,The Seven Deadly Sins: Le retour des commandements: Le retour du péché (Épisode 22),,Bouygues Telecom BrooklynTV MVPD STB,00:22:49,00:22:49,FR (France)
Henri,2020-03-31 21:40:13,00:20:14,,The Seven Deadly Sins: Le retour des commandements: Une chaleur certaine (Épisode 21),,Bouygues Telecom BrooklynTV MVPD STB,00:22:49,00:22:49,FR (France)
Henri,2020-03-31 21:20:00,00:20:10,,The Seven Deadly Sins: Le retour des commandements: À la recherche de l’espoir (Épisode 20),,Bouygues Telecom BrooklynTV MVPD STB,00:22:49,00:22:49,FR (France)
Henri,2020-03-31 20:59:45,00:20:12,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Le retour des commandements: Meliodas vs les Dix Commandements (Épisode 19),,Bouygues Telecom BrooklynTV MVPD STB,00:22:50,00:22:50,FR (France)
Henri,2020-03-31 20:39:16,00:20:27,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Le retour des commandements: Cette lumière pour le bien d'un autre (Épisode 18),,Bouygues Telecom BrooklynTV MVPD STB,00:22:52,00:22:52,FR (France)
